date,candidate,baseline_candidate,line_id,line_role,overheat_direction,overheat_parameter_label,overheat_enabled,lookback,r2_threshold,switch_buffer,entry_fraction,score_max,decay_label,nav_label,position_before,fraction_before,position,holding_fraction,actual_position_before,actual_position_next,score_decay_multiplier_effective,score_decay_multiplier_next,nav_defense_scale_effective,nav_defense_scale_next,overheat_rule_scale_effective,overheat_rule_scale_next,overheat_rule_on_effective,overheat_rule_on_next,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_enter_threshold,overheat_exit_threshold,combined_overlay_scale_effective,combined_overlay_scale_next,asset_return,gross_return,turnover,cost,return,nav,exposure_effective,final_exposure_after_overheat,effect_vs_baseline
2017-04-10,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,GLD,0.75,GLD,0.75,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0028043803665188,0.75,0.75,False
2017-04-11,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,GLD,0.75,GLD,0.75,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.014481863135711759,0.01086139735178382,0.0,0.0,0.010861397351783708,1.0136962372077887,0.75,0.75,False
2017-04-12,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,GLD,0.75,GLD,0.75,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.006848701913851674,0.005136526435388755,0.0,0.0,0.005136526435388866,1.0189031147276606,0.75,0.75,False
2017-04-13,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,GLD,0.75,GLD,0.75,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.004753334264967268,0.0035650006987254512,0.0,0.0,0.0035650006987255622,1.0225355050435985,0.75,0.75,False
2017-04-14,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,GLD,0.75,GLD,0.75,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0225355050435985,0.75,0.75,False
2017-04-17,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,GLD,0.75,GLD,1.0,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.0029363834815018253,-0.002202287611126369,0.25,0.00025,-0.0024517370392236337,1.0200285168719618,0.75,1.0,False
2017-04-18,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.004744779460001958,0.004744779460001958,0.0,0.0,0.004744779460001958,1.0248683272274322,1.0,1.0,False
2017-04-19,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.008874746300268521,-0.008874746300268521,0.0,0.0,-0.008874746300268632,1.015772880832108,1.0,1.0,False
2017-04-20,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0018893922713916211,0.0018893922713916211,0.0,0.0,0.0018893922713916211,1.0176920742626414,1.0,1.0,False
2017-04-21,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.002869780885113693,0.002869780885113693,0.0,0.0,0.002869780885113693,1.020612627524292,1.0,1.0,False
2017-04-24,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.006785988212145488,-0.006785988212145488,0.0,0.0,-0.0067859882121455994,1.0136867622647452,1.0,1.0,False
2017-04-25,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.010125150830952667,-0.010125150830952667,0.0,0.0,-0.010125150830952556,1.0034230309014747,1.0,1.0,False
2017-04-26,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,GLD,1.0,CASH,0.0,GLD,CASH,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0049064144523129904,0.0049064144523129904,1.0,0.001,0.0039015080378606015,1.0073378939219113,1.0,0.0,False
2017-04-27,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0073378939219113,0.0,0.0,False
2017-04-28,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CASH,0.0,QQQ,0.75,CASH,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0,0.0,0.75,0.00075,-0.0007499999999999174,1.00658239050147,0.0,0.75,False
2017-05-02,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,0.75,QQQ,0.75,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.010588750925279777,0.007941563193959833,0.0,0.0,0.007941563193959889,1.0145762281655646,0.75,0.75,False
2017-05-03,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,0.75,EWG,0.75,QQQ,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.0032014839958866004,-0.0024011129969149503,1.5,0.0015,-0.003897511327419334,1.0106219058237589,0.75,0.75,False
2017-05-04,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,0.75,EWG,0.75,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.017051062881468848,0.012788297161101636,0.0,0.0,0.012788297161101525,1.0235460390729518,0.75,0.75,False
2017-05-05,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,0.75,EWG,0.75,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.015121490681174077,0.011341118010880558,0.0,0.0,0.011341118010880447,1.0351541954916474,0.75,0.75,False
2017-05-08,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,0.75,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.014248595319028556,-0.010686446489271417,0.25,0.00025,-0.010933774877649016,1.0238360525544878,0.75,1.0,False
2017-05-09,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.002628172717080046,-0.002628172717080046,0.0,0.0,-0.002628172717080046,1.0211452345744012,1.0,1.0,False
2017-05-10,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.0009878230145782263,-0.0009878230145782263,0.0,0.0,-0.0009878230145781153,1.0201365238104618,1.0,1.0,False
2017-05-11,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.002308050670342565,-0.002308050670342565,0.0,0.0,-0.002308050670342565,1.0177819970228401,1.0,1.0,False
2017-05-12,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.009253240429801135,0.009253240429801135,0.0,0.0,0.009253240429801135,1.0271997785464155,1.0,1.0,False
2017-05-15,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.006548440381644927,0.006548440381644927,0.0,0.0,0.006548440381644927,1.0339263350562655,1.0,1.0,False
2017-05-16,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.009108912325478835,0.009108912325478835,0.0,0.0,0.009108912325478835,1.0433442793932968,1.0,1.0,False
2017-05-17,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.014184518350574438,-0.014184518350574438,0.0,0.0,-0.014184518350574438,1.0285449433162757,1.0,1.0,False
2017-05-18,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0016350283898010076,0.0016350283898010076,0.0,0.0,0.0016350283898010076,1.0302266434987841,1.0,1.0,False
2017-05-19,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.010773667098080031,0.010773667098080031,0.0,0.0,0.010773667098080031,1.0413259623914124,1.0,1.0,False
2017-05-22,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0019382182666889403,0.0019382182666889403,0.0,0.0,0.0019382182666889403,1.0433442793932968,1.0,1.0,False
2017-05-23,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.001289515854561163,-0.001289515854561163,0.0,0.0,-0.001289515854561163,1.0419988704032535,1.0,1.0,False
2017-05-24,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0009682098570842346,0.0009682098570842346,0.0,0.0,0.0009682098570842346,1.0430077439806484,1.0,1.0,False
2017-05-25,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.001612434422411435,-0.001612434422411435,0.0,0.0,-0.001612434422411435,1.0413259623914124,1.0,1.0,False
2017-05-26,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.00549092786736971,-0.00549092786736971,0.0,0.0,-0.00549092786736971,1.0356081166455018,1.0,1.0,False
2017-05-31,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.007470164267207258,0.007470164267207258,0.0,0.0,0.007470164267207258,1.0433442793932968,1.0,1.0,False
2017-06-01,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.004190789983925303,0.004190789983925303,0.0,0.0,0.004190789983925303,1.047716716149164,1.0,1.0,False
2017-06-02,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.017335463637600412,0.017335463637600412,0.0,0.0,0.017335463637600412,1.065879371184474,1.0,1.0,False
2017-06-05,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWG,1.0,QQQ,0.75,EWG,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.005364516198755442,-0.005364516198755442,1.75,0.00175,-0.007105128295407659,1.05830616150478,1.0,0.75,False
2017-06-06,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,0.75,QQQ,1.0,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.003973796186653833,-0.0029803471399903747,0.25,0.00025,-0.003229602053205327,1.0548882537526643,0.75,1.0,False
2017-06-07,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.003919783934747789,0.003919783934747789,0.0,0.0,0.003919783934747789,1.0590231877826781,1.0,1.0,False
2017-06-08,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,QQQ,1.0,EWJ,0.75,QQQ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0010461659629987796,0.0010461659629987796,1.75,0.00175,-0.0007056648274365029,1.0582758723676202,1.0,0.75,False
2017-06-09,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWJ,0.75,EWJ,1.0,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.008977530000336298,-0.006733147500252223,0.25,0.00025,-0.0069814642133770866,1.0508875572368053,0.75,1.0,False
2017-06-12,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWJ,1.0,EWJ,1.0,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0031427886071255795,0.0031427886071255795,0.0,0.0,0.0031427886071255795,1.0541902746790592,1.0,1.0,False
2017-06-13,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWJ,1.0,EWJ,1.0,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.005529096035831849,0.005529096035831849,0.0,0.0,0.005529096035831849,1.0600189939477997,1.0,1.0,False
2017-06-14,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWJ,1.0,EWJ,1.0,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.0005499958172657804,-0.0005499958172657804,0.0,0.0,-0.0005499958172657804,1.0594359879349062,1.0,1.0,False
2017-06-15,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWJ,1.0,EWJ,1.0,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.009719239774716781,-0.009719239774716781,0.0,0.0,-0.009719239774716781,1.049139075542203,1.0,1.0,False
2017-06-16,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWJ,1.0,EWJ,1.0,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.00407419209717319,0.00407419209717319,0.0,0.0,0.00407419209717319,1.0534134696726125,1.0,1.0,False
2017-06-19,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWJ,1.0,EWJ,1.0,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.003135252716371939,0.003135252716371939,0.0,0.0,0.003135252716371939,1.0567161871148663,1.0,1.0,False
2017-06-20,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWJ,1.0,EWJ,1.0,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0003332959996698026,0.0003332959996698026,0.0,0.0,0.0003332959996698026,1.0570683863928179,1.0,1.0,False
2017-06-21,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWJ,1.0,EWJ,1.0,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.001480136088293671,-0.001480136088293671,0.0,0.0,-0.001480136088293671,1.0555037813263235,1.0,1.0,False
2017-06-22,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,EWJ,1.0,CASH,0.0,EWJ,CASH,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.00203772755901821,0.00203772755901821,1.0,0.001,0.0010356898314591856,1.05659695585971,1.0,0.0,False
2017-06-23,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.05659695585971,0.0,0.0,False
2017-06-26,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.05659695585971,0.0,0.0,False
2017-06-27,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CASH,0.0,CN_CYB_399006,0.75,CASH,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0,0.0,0.75,0.00075,-0.0007500000000000284,1.0558045081428151,0.0,0.75,False
2017-06-28,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,0.75,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.006445302841318057,-0.004833977130988543,0.25,0.00025,-0.005082768636705759,1.0504380981023342,0.75,1.0,False
2017-06-29,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.002958743501825012,0.002958743501825012,0.0,0.0,0.002958743501825012,1.0535460749991639,1.0,1.0,False
2017-06-30,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0024923492597390684,0.0024923492597390684,0.0,0.0,0.0024923492597390684,1.056171879779289,1.0,1.0,False
2017-07-03,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.009856606181280148,0.009856606181280148,0.0,0.0,0.009856606181280148,1.0665821500580157,1.0,1.0,False
2017-07-04,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,-0.003529430988186255,-0.003529430988186255,0.0,0.0,-0.003529430988186366,1.0628177219661545,1.0,1.0,False
2017-07-05,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.0038917524364447953,0.0038917524364447953,0.0,0.0,0.0038917524364447953,1.0669539454251131,1.0,1.0,False
2017-07-06,A_clean_scoremax_5_overheat_off,A_clean_scoremax_5_overheat_off,A_clean,A_clean,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_off,nav_off,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,,,False,,,1.0,1.0,0.001290406886525819,0.001290406886525819,0.0,0.0,0.001290406886525819,1.0683307501438957,1.0,1.0,False
