date,market_case,nav,return,gross_return,base_gross_return,position_before,fraction_before,position,holding_fraction,weight,turnover,cost,trade_count,stop_count,buffer_blocked,buffer_blocked_count,best_candidate,best_score,current_score,max_lev,score_159941.SZ,raw_score_159941.SZ,r2_159941.SZ,score_518880.SH,raw_score_518880.SH,r2_518880.SH,target_vol_input_return,target_vol_input_nav,base_return,base_nav,base_turnover,base_cost,realized_vol,target_vol_scale_effective,target_vol_scale_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,effective_trade_count,target_vol,vol_window,switch_buffer,r2_threshold,case,score_QQQ,raw_score_QQQ,r2_QQQ,score_GLD,raw_score_GLD,r2_GLD
2015-09-10,CN_159941_518880,0.9940489542785051,-0.009782608695652062,-0.009782608695652117,-0.006521739130434745,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,2,0,False,0,159941.SZ,-0.6783131985989311,-0.6783131985989311,1.5,-0.6783131985989311,-0.6783131985989311,0.33489488335679374,,0.12819115222602573,0.03020370159147434,-0.006521739130434745,0.9963450095113304,-0.006521739130434745,0.9963450095113304,0.0,0.0,0.12764309562139917,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,2,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-09-11,CN_159941_518880,1.0023314267197612,0.008332056892778938,0.009846827133479064,0.006564551422319376,159941.SZ,1.0,CASH,0.0,1.5,1.5,0.0015,3,0,False,0,CASH,,,1.5,,-0.6166619177690099,0.2694751680714178,,-0.03607682799048839,0.003293659125803039,0.005557986870897036,1.0018826819930782,0.005557986870897036,1.0018826819930782,1.0,0.001,0.12916520505434156,1.5,1.5,1.0,1.0,1.0,1.5,0.0,0.0,3,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-09-14,CN_159941_518880,1.0023314267197612,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,3,0,False,0,CASH,,,1.5,,-0.5230825404370816,0.1827083388324745,,-0.1622395471975131,0.08522734444866176,0.0,1.0018826819930782,0.0,1.0018826819930782,0.0,0.0,0.12916520505434156,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,3,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-09-15,CN_159941_518880,1.0023314267197612,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,3,0,False,0,CASH,,,1.5,,-0.4577602920829259,0.14320684411064888,,-0.25243918023139056,0.2439670243888229,0.0,1.0018826819930782,0.0,1.0018826819930782,0.0,0.0,0.12916520505434156,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,3,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-09-16,CN_159941_518880,1.0008279295796816,-0.0014999999999999458,0.0,0.0,CASH,0.0,518880.SH,1.0,1.5,1.5,0.0015,4,0,False,0,518880.SH,-0.31581803348865956,,1.5,,-0.2950640490887919,0.053292721601654325,-0.31581803348865956,-0.31581803348865956,0.418240615650764,-0.0010000000000000009,1.000880799311085,-0.0010000000000000009,1.000880799311085,1.0,0.001,0.12922392534338906,1.5,1.5,1.0,1.0,1.0,0.0,1.5,1.5,4,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-09-17,CN_159941_518880,1.0192885238011777,0.01844532279314892,0.01844532279314881,0.012296881862099207,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,4,0,False,0,518880.SH,-0.3183184178766577,-0.3183184178766577,1.5,,-0.09593711399459337,0.005102634087118529,-0.3183184178766577,-0.3183184178766577,0.4624575715860634,0.012296881862099207,1.013188512258257,0.012296881862099207,1.013188512258257,0.0,0.0,0.13584656936407905,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,4,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-09-18,CN_159941_518880,1.027911572050255,0.008459869848156165,0.008459869848156165,0.00563991323210411,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,4,0,False,0,518880.SH,-0.2931632074493612,-0.2931632074493612,1.5,,0.15951712365974124,0.01231504370066161,-0.2931632074493612,-0.2931632074493612,0.41149755743435923,0.00563991323210411,1.018902807555158,0.00563991323210411,1.018902807555158,0.0,0.0,0.13659971005804325,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,4,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-09-21,CN_159941_518880,1.0456307409967998,0.0172380284728213,0.018766177739430345,0.01251078515962023,518880.SH,1.0,CASH,0.0,1.5,1.5,0.0015,5,0,False,0,CASH,,,1.5,,0.3405273868827279,0.05724612243402505,,-0.22679957537956907,0.22557396014773867,0.011498274374460715,1.0306184315973357,0.011498274374460715,1.0306184315973357,1.0,0.001,0.13168956636398044,1.5,1.5,1.0,1.0,1.0,1.5,0.0,0.0,5,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-09-22,CN_159941_518880,1.0456307409967998,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,5,0,False,0,CASH,,,1.5,,0.5197763470513557,0.13874437750972912,,-0.18130182683356866,0.14564053933593635,0.0,1.0306184315973357,0.0,1.0306184315973357,0.0,0.0,0.11398939603397473,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,5,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-09-23,CN_159941_518880,1.0456307409967998,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,5,0,False,0,CASH,,,1.5,,0.5980855355273789,0.21200045315326932,,-0.1437491307578297,0.09574140051415847,0.0,1.0306184315973357,0.0,1.0306184315973357,0.0,0.0,0.11328581482501071,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,5,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-09-24,CN_159941_518880,1.0456307409967998,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,5,0,False,0,CASH,,,1.5,,0.5534448943260519,0.22914039403702857,,-0.07147250138806083,0.022537352728660087,0.0,1.0306184315973357,0.0,1.0306184315973357,0.0,0.0,0.1115954354533524,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,5,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-09-25,CN_159941_518880,1.0456307409967998,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,5,0,False,0,CASH,,,1.5,,0.47451135049315796,0.21878401393285718,,0.032853254558659506,0.004054025464177102,0.0,1.0306184315973357,0.0,1.0306184315973357,0.0,0.0,0.1075525970084642,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,5,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-09-28,CN_159941_518880,1.0456307409967998,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,5,0,False,0,CASH,,,1.5,,0.3063117499904495,0.1201870150770511,,0.11200766691306252,0.04579558001732076,0.0,1.0306184315973357,0.0,1.0306184315973357,0.0,0.0,0.09825669108882211,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,5,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-09-29,CN_159941_518880,1.0456307409967998,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,5,0,False,0,CASH,,,1.5,,-0.04349164923324422,0.002239391266644075,,0.12153394536688422,0.059135854541842225,0.0,1.0306184315973357,0.0,1.0306184315973357,0.0,0.0,0.09743814528733029,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,5,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-09-30,CN_159941_518880,1.0456307409967998,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,5,0,False,0,CASH,,,1.5,,-0.25997306618239735,0.08892350500011015,,0.12433469826140331,0.06773258981058772,0.0,1.0306184315973357,0.0,1.0306184315973357,0.0,0.0,0.09729111043587256,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,5,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-10-08,CN_159941_518880,1.0456307409967998,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,5,0,False,0,CASH,,,1.5,,-0.25238134733704165,0.09047312916137695,,0.18872642086334346,0.14889667294421838,0.0,1.0306184315973357,0.0,1.0306184315973357,0.0,0.0,0.09511824256921562,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,5,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-10-09,CN_159941_518880,1.0456307409967998,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,5,0,False,0,CASH,,,1.5,,-0.22205537279984422,0.07152790635062523,,0.24778945898942717,0.24177491853120547,0.0,1.0306184315973357,0.0,1.0306184315973357,0.0,0.0,0.09492758328270677,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,5,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-10-12,CN_159941_518880,1.0440622948853047,-0.0014999999999999458,0.0,0.0,CASH,0.0,518880.SH,1.0,1.5,1.5,0.0015,6,0,False,0,518880.SH,0.3531803547426251,,1.5,,-0.171064371795149,0.04127091197184807,0.3531803547426251,0.3531803547426251,0.3743645150410977,-0.0010000000000000009,1.0295878131657383,-0.0010000000000000009,1.0295878131657383,1.0,0.001,0.07339888541302705,1.5,1.5,1.0,1.0,1.0,0.0,1.5,1.5,6,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-10-13,CN_159941_518880,1.0348305861726348,-0.008842105263157762,-0.008842105263157762,-0.005894736842105175,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,6,0,False,0,518880.SH,0.4081676236232483,0.4081676236232483,1.5,,-0.11352143263172099,0.017576009709821316,0.4081676236232483,0.4081676236232483,0.47087032275448215,-0.005894736842105175,1.0235186639512877,-0.005894736842105175,1.0235186639512877,0.0,0.0,0.07286365977002666,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,6,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-10-14,CN_159941_518880,1.0584988842045373,0.022871664548919757,0.022871664548919646,0.01524777636594643,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,6,0,False,0,518880.SH,0.544558569520754,0.544558569520754,1.5,,-0.06548363899440557,0.005790265860239341,0.544558569520754,0.544558569520754,0.5850038381189551,0.01524777636594643,1.039125047645589,0.01524777636594643,1.039125047645589,0.0,0.0,0.0864927566942793,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,6,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-10-15,CN_159941_518880,1.065122782103189,0.006257822277847325,0.006257822277847436,0.004171881518564957,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,6,0,False,0,518880.SH,0.6847870999018546,0.6847870999018546,1.5,,-0.039967050780593594,0.0022228123843006653,0.6847870999018546,0.6847870999018546,0.674874146453166,0.004171881518564957,1.0434601542273396,0.004171881518564957,1.0434601542273396,0.0,0.0,0.08129968817482126,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,6,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-10-16,CN_159941_518880,1.0618039533263823,-0.0031159119235562027,-0.0031159119235562582,-0.002077274615704172,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,6,0,False,0,518880.SH,0.7714678517574771,0.7714678517574771,1.5,,0.05562936999516266,0.003839208913113845,0.7714678517574771,0.7714678517574771,0.738107868970765,-0.002077274615704172,1.0412926009364645,-0.002077274615704172,1.0412926009364645,0.0,0.0,0.08176536860410492,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,6,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-10-19,CN_159941_518880,1.059151653692761,-0.0024979184013322886,-0.0024979184013322886,-0.0016652789342215257,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,6,0,False,0,518880.SH,0.8038275671481467,0.8038275671481467,1.5,,0.15817666791432017,0.027825706994605626,0.8038275671481467,0.8038275671481467,0.7700978937927782,-0.0016652789342215257,1.0395585583037643,-0.0016652789342215257,1.0395585583037643,0.0,0.0,0.08246427026765367,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,6,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-10-20,CN_159941_518880,1.0558390442671162,-0.0031276063386157515,-0.0031276063386157515,-0.002085070892410501,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,6,0,False,0,518880.SH,0.7905543541765137,0.7905543541765137,1.5,,0.2979612660603925,0.08292948111612441,0.7905543541765137,0.7905543541765137,0.7787519665681218,-0.002085070892410501,1.037391005012889,-0.002085070892410501,1.037391005012889,0.0,0.0,0.08336769725584126,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,6,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-10-21,CN_159941_518880,1.0598100227035576,0.003760969494358779,0.003760969494358779,0.002507312996239186,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,6,0,False,0,518880.SH,0.7755375820365915,0.7755375820365915,1.5,,0.40516555730615655,0.14080617953128416,0.7755375820365915,0.7755375820365915,0.7866642971650706,0.002507312996239186,1.0399920689619393,0.002507312996239186,1.0399920689619393,0.0,0.0,0.08278754192013392,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,6,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-10-22,CN_159941_518880,1.0531834489892793,-0.0062526052521886255,-0.0062526052521886255,-0.004168403501459084,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,6,0,False,0,518880.SH,0.7059283315024365,0.7059283315024365,1.5,,0.4661511443289639,0.18557963440568626,0.7059283315024365,0.7059283315024365,0.7559981179248885,-0.004168403501459084,1.0356569623801888,-0.004168403501459084,1.0356569623801888,0.0,0.0,0.07614626811311712,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,6,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-10-23,CN_159941_518880,1.0624412356903155,0.00879028882377586,0.00879028882377586,0.005860192549183907,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,6,0,True,1,159941.SZ,0.7398229932537799,0.6731559247528869,1.5,0.7398229932537799,0.7398229932537799,0.3141101383169007,0.6731559247528869,0.6731559247528869,0.7545660965884678,0.005860192549183907,1.0417261115946397,0.005860192549183907,1.0417261115946397,0.0,0.0,0.07631505617335435,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,6,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-10-26,CN_159941_518880,1.051830087268939,-0.009987515605493158,-0.009987515605493213,-0.006658343736995476,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,6,0,True,2,159941.SZ,1.1412171341889201,0.5835405677184082,1.5,1.1412171341889201,1.1412171341889201,0.44671456094681283,0.5835405677184082,0.5835405677184082,0.6954097079779741,-0.006658343736995476,1.0347899410638388,-0.006658343736995476,1.0347899410638388,0.0,0.0,0.07086172054337742,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,6,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-10-27,CN_159941_518880,1.0532875351171342,0.0013856304985337964,0.004398826979472137,0.0029325513196480912,518880.SH,1.0,159941.SZ,1.0,1.5,3.0,0.003,7,0,False,2,159941.SZ,1.5054872818665377,0.5188304238562058,1.5,1.5054872818665377,1.5054872818665377,0.559629664360482,0.5188304238562058,0.5188304238562058,0.6590835804557045,0.0009266862170087542,1.0357488666397219,0.0009266862170087542,1.0357488666397219,2.0,0.002,0.07089932430409765,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,7,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-10-28,CN_159941_518880,1.0629310629055924,0.009155645981688831,0.009155645981688831,0.006103763987792554,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,7,0,False,2,159941.SZ,1.9187662564386838,1.9187662564386838,1.5,1.9187662564386838,1.9187662564386838,0.6659700533952704,0.48992787433560725,0.48992787433560725,0.6580633441297865,0.006103763987792554,1.0420708332723143,0.006103763987792554,1.0420708332723143,0.0,0.0,0.07370852753819802,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,7,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-10-29,CN_159941_518880,1.0758281031026269,0.01213346814964611,0.012133468149645998,0.008088978766430666,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,7,0,False,2,159941.SZ,2.3710043690161946,2.3710043690161946,1.5,2.3710043690161946,2.3710043690161946,0.75397985614026,0.4050631187838316,0.4050631187838316,0.5558708919574311,0.008088978766430666,1.0505001221157708,0.008088978766430666,1.0505001221157708,0.0,0.0,0.07811090278648895,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,7,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-10-30,CN_159941_518880,1.0742095051541274,-0.0015045135406219767,-0.0015045135406219212,-0.0010030090270812808,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,7,0,False,2,159941.SZ,2.6981359146472053,2.6981359146472053,1.5,2.6981359146472053,2.6981359146472053,0.8203726193481887,,0.2529438527636474,0.2517670807004647,-0.0010030090270812808,1.0494464610103387,-0.0010030090270812808,1.0494464610103387,0.0,0.0,0.07834423462998427,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,7,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-11-02,CN_159941_518880,1.0580316511608423,-0.015060240963855387,-0.015060240963855442,-0.010040160642570295,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,7,0,False,2,159941.SZ,2.7068345382810195,2.7068345382810195,1.5,2.7068345382810195,2.7068345382810195,0.84607148650755,,0.10925596924612213,0.04985400006127705,-0.010040160642570295,1.038909849956018,-0.010040160642570295,1.038909849956018,0.0,0.0,0.08704394308342013,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,7,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-11-03,CN_159941_518880,1.0789562122132117,0.019776876267748378,0.01977687626774849,0.013184584178498993,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,7,0,False,2,159941.SZ,2.8091935320311574,2.8091935320311574,1.5,2.8091935320311574,2.8091935320311574,0.8769439332479385,,-0.02966293285727939,0.003586796035088602,0.013184584178498993,1.052607444326635,0.013184584178498993,1.052607444326635,0.0,0.0,0.09756695122843474,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,7,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-11-04,CN_159941_518880,1.0805762665859044,0.0015015015015016342,0.0015015015015016342,0.0010010010010010895,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,7,0,False,2,159941.SZ,2.7808710157519387,2.7808710157519387,1.5,2.7808710157519387,2.7808710157519387,0.8916309332485549,,-0.17657313269078956,0.10575540734245237,0.0010010010010010895,1.053661105432067,0.0010010010010010895,1.053661105432067,0.0,0.0,0.09748942619727659,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,7,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-11-05,CN_159941_518880,1.0708510801866313,-0.009000000000000008,-0.009000000000000008,-0.006000000000000005,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,7,0,False,2,159941.SZ,2.5376672061669003,2.5376672061669003,1.5,2.5376672061669003,2.5376672061669003,0.8788380980135635,,-0.30872843349688284,0.2645602594648969,-0.006000000000000005,1.0473391387994746,-0.006000000000000005,1.0473391387994746,0.0,0.0,0.10052466095266584,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,7,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-11-06,CN_159941_518880,1.0805469149166913,0.0090543259557343,0.0090543259557343,0.006036217303822866,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,7,0,False,2,159941.SZ,2.326422777215424,2.326422777215424,1.5,2.326422777215424,2.326422777215424,0.87210475702864,-0.40123214568811727,-0.40123214568811727,0.41392408354868626,0.006036217303822866,1.053661105432067,0.006036217303822866,1.053661105432067,0.0,0.0,0.10205808748750166,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,7,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-11-09,CN_159941_518880,1.0837885556614415,0.0030000000000001137,0.0030000000000000027,0.0020000000000000018,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,7,0,False,2,159941.SZ,2.08745322718888,2.08745322718888,1.5,2.08745322718888,2.08745322718888,0.8626566610792942,-0.4993896156588904,-0.4993896156588904,0.5549225000597566,0.0020000000000000018,1.055768427642931,0.0020000000000000018,1.055768427642931,0.0,0.0,0.10179782267077721,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,7,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-11-10,CN_159941_518880,1.0675641760856713,-0.014970059880239583,-0.014970059880239583,-0.009980039920159722,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,7,0,False,2,159941.SZ,1.7027851551358069,1.7027851551358069,1.5,1.7027851551358069,1.7027851551358069,0.8101939330089594,-0.5660887118345721,-0.5660887118345721,0.6748174927778756,-0.009980039920159722,1.0452318165886103,-0.009980039920159722,1.0452318165886103,0.0,0.0,0.10630559789451893,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,7,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-11-11,CN_159941_518880,1.0643356553918637,-0.003024193548387233,-0.0030241935483871774,-0.0020161290322581182,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,7,0,False,2,159941.SZ,1.3720274112699533,1.3720274112699533,1.5,1.3720274112699533,1.3720274112699533,0.7375545733983353,-0.6095215290781061,-0.6095215290781061,0.7653358964248882,-0.0020161290322581182,1.043124494377746,-0.0020161290322581182,1.043124494377746,0.0,0.0,0.09328186235137817,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,7,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-11-12,CN_159941_518880,1.062723025610967,-0.0015151515151514694,-0.001515151515151525,-0.0010101010101010166,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,7,0,False,2,159941.SZ,1.1042617600481544,1.1042617600481544,1.5,1.1042617600481544,1.1042617600481544,0.6488666765409741,-0.6389805578639145,-0.6389805578639145,0.8287602063210951,-0.0010101010101010166,1.0420708332723139,-0.0010101010101010166,1.0420708332723139,0.0,0.0,0.09222518088902447,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,7,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-11-13,CN_159941_518880,1.057887582117287,-0.0045500505561173465,-0.004550050556117291,-0.0030333670374115274,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,7,0,False,2,159941.SZ,0.8446306927538003,0.8446306927538003,1.5,0.8446306927538003,0.8446306927538003,0.5334486947716,-0.6632722450818825,-0.6632722450818825,0.876563005143127,-0.0030333670374115274,1.0389098499560177,-0.0030333670374115274,1.0389098499560177,0.0,0.0,0.09254877661490858,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,7,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-11-16,CN_159941_518880,1.027436835249273,-0.028784482758620777,-0.025862068965517293,-0.017241379310344862,159941.SZ,1.0,518880.SH,1.0,1.5,3.0,0.003,8,0,False,2,518880.SH,-0.6553886398406701,,1.5,,0.5077556823780325,0.2795317807480735,-0.6553886398406701,-0.6553886398406701,0.8767692555233324,-0.01920689655172414,1.018955615941345,-0.01920689655172414,1.018955615941345,2.0,0.002,0.11376095085079352,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,8,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-11-17,CN_159941_518880,1.0042513137458604,-0.02256637168141573,-0.02256637168141573,-0.015044247787610487,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,8,0,False,2,518880.SH,-0.663053030680394,-0.663053030680394,1.5,,0.3010085784158445,0.14011046065921884,-0.663053030680394,-0.663053030680394,0.8989316393262378,-0.015044247787610487,1.0036261951705463,-0.015044247787610487,1.0036261951705463,0.0,0.0,0.12375150095578977,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,8,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-11-18,CN_159941_518880,0.994777244748258,-0.00943396226415083,-0.009433962264150775,-0.0062893081761005165,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,8,0,False,2,518880.SH,-0.6695280306250216,-0.6695280306250216,1.5,,0.1440247602996827,0.04523064990160652,-0.6695280306250216,-0.6695280306250216,0.9136000765446104,-0.0062893081761005165,0.9973140807355115,-0.0062893081761005165,0.9973140807355115,0.0,0.0,0.12379491779561325,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,8,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-11-19,CN_159941_518880,1.0008484440267849,0.006103074141048825,0.006103074141048714,0.004068716094032476,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,8,0,False,2,518880.SH,-0.6613996030905922,-0.6613996030905922,1.5,,0.12537537521446507,0.04068863691850522,-0.6613996030905922,-0.6613996030905922,0.9122531242640265,0.004068716094032476,1.0013718685866053,0.004068716094032476,1.0013718685866053,0.0,0.0,0.12530043629261106,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,8,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-11-20,CN_159941_518880,1.0096357221260743,0.008779828905898013,0.008779828905898013,0.005853219270598675,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,8,0,False,2,518880.SH,-0.6376543876586707,-0.6376543876586707,1.5,,0.10242985518695247,0.03274050660456462,-0.6376543876586707,-0.6376543876586707,0.8827952904680489,0.005853219270598675,1.007233117704852,0.005853219270598675,1.007233117704852,0.0,0.0,0.12529517179727342,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,8,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-11-23,CN_159941_518880,0.9947216760964591,-0.014771709937332123,-0.014771709937332067,-0.009847806624888045,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,8,0,False,2,518880.SH,-0.6240700758824891,-0.6240700758824891,1.5,,0.09249336780870321,0.03137615776314906,-0.6240700758824891,-0.6240700758824891,0.8776689516657032,-0.009847806624888045,0.9973140807355114,-0.009847806624888045,0.9973140807355114,0.0,0.0,0.12736999582058808,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,8,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2015-11-24,CN_159941_518880,0.9947216760964591,0.0,0.0,0.0,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,8,0,False,2,518880.SH,-0.6036852140873263,-0.6036852140873263,1.5,,0.11021844040587214,0.04740111330697494,-0.6036852140873263,-0.6036852140873263,0.8649582454821279,0.0,0.9973140807355114,0.0,0.9973140807355114,0.0,0.0,0.12715925987980056,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,8,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
