candidate,line_role,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,momentum_decay_enabled,decay_ratio_threshold,recovery_ratio_threshold,confirm_days,derisk_scale,decay_label,segment,window,end,start,rows,ann_return,ann_vol,max_dd,sharpe_repo,cash_days,trades,cost_total,turnover_total,holding_day_ratio,avg_holding_fraction,avg_exposure_effective,avg_final_exposure,avg_decay_multiplier_effective,avg_decay_multiplier_next,decay_day_ratio,trigger_count,recovery_count,reason
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.0928093274866697,0.15797917494562083,-0.1934996344487352,0.6411912152834892,495.0,313.0,0.15389955331811384,153.89955331811382,0.6071428571428571,0.5714285714285714,0.553968253968254,0.553968253968254,0.9825396825396825,0.9825396825396825,0.03492063492063492,4.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.07721939839477265,0.1545710213034025,-0.19349963444873486,0.5590221011482547,320.0,173.0,0.08192129650910568,81.92129650910567,0.5767195767195767,0.542989417989418,0.5287698412698413,0.5291005291005291,0.9861111111111112,0.9861111111111112,0.027777777777777776,2.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.03548031700663079,0.13285505880292586,-0.19349963444873575,-0.20476626514675245,114.0,60.0,0.028552346252940793,28.552346252940783,0.5476190476190477,0.5069444444444444,0.5029761904761905,0.5069444444444444,1.0,1.0,0.0,0.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.10141730581790309,0.16638451614041672,-0.19349963444873475,0.6639723074201096,981.0,552.0,0.29763824522876936,297.6382452287694,0.5966282894736842,0.5621916118421053,0.5568462171052632,0.5572574013157895,0.9950657894736842,0.9950657894736842,0.019736842105263157,7.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.09532066547940055,0.16005083714454818,-0.1934996344487353,0.6492961645412421,495.0,313.0,0.1538670627951378,153.86706279513777,0.6071428571428571,0.5714285714285714,0.5626984126984127,0.5626984126984127,0.9912698412698413,0.9912698412698413,0.03492063492063492,4.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.0791124397445111,0.15491560976937177,-0.1934996344487352,0.5694602464899184,320.0,173.0,0.08191352394758025,81.91352394758025,0.5767195767195767,0.542989417989418,0.5357142857142857,0.5360449735449735,0.9930555555555556,0.9930555555555556,0.027777777777777776,2.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.03548031700663079,0.13285505880292586,-0.19349963444873575,-0.20476626514675245,114.0,60.0,0.028552346252940793,28.552346252940783,0.5476190476190477,0.5069444444444444,0.5029761904761905,0.5069444444444444,1.0,1.0,0.0,0.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p00,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.0,decay_0p55_rec_0p85_c1_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.09921274939358837,0.15790029127097743,-0.1466894522183374,0.6781629634611434,1105.0,529.0,0.2975384416214571,297.5384416214571,0.545641447368421,0.5621916118421053,0.5107935855263158,0.5112047697368421,0.9490131578947368,0.9490131578947368,0.05098684210526316,41.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p00,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.0,decay_0p55_rec_0p85_c1_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p00,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.0,decay_0p55_rec_0p85_c1_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.09112224464363816,0.149268927458774,-0.14668945221833718,0.6591666443118034,580.0,283.0,0.1537697261747168,153.7697261747168,0.5396825396825397,0.5714285714285714,0.503968253968254,0.503968253968254,0.9325396825396826,0.9325396825396826,0.06746031746031746,22.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p00,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.0,decay_0p55_rec_0p85_c1_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.08598457301328066,0.14657743409812793,-0.14668945221833796,0.6364024366739778,361.0,157.0,0.08189023953303455,81.89023953303455,0.5224867724867724,0.542989417989418,0.48842592592592593,0.4887566137566138,0.9457671957671958,0.9457671957671958,0.05423280423280423,9.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p00,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.0,decay_0p55_rec_0p85_c1_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.0002305920576075593,0.11738740466572903,-0.14668945221833796,0.06092364524284366,121.0,62.0,0.028552346252940786,28.552346252940787,0.5198412698412699,0.5069444444444444,0.4751984126984127,0.4791666666666667,0.9722222222222222,0.9722222222222222,0.027777777777777776,3.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.5,decay_0p55_rec_0p85_c1_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.10120638291643536,0.1604122658264415,-0.1696182796501583,0.6813438922155828,981.0,625.0,0.29775547141298403,297.75547141298404,0.5966282894736842,0.5621916118421053,0.5362870065789473,0.5366981907894737,0.9745065789473685,0.9745065789473685,0.05098684210526316,41.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.5,decay_0p55_rec_0p85_c1_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.5,decay_0p55_rec_0p85_c1_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.0949608535367581,0.15277091678650495,-0.16961827965015785,0.670527468316727,495.0,353.0,0.1539442257345342,153.9442257345342,0.6071428571428571,0.5714285714285714,0.5376984126984127,0.5376984126984127,0.9662698412698413,0.9662698412698413,0.06746031746031746,22.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.5,decay_0p55_rec_0p85_c1_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.08383302827156114,0.14883724781562668,-0.16961827965015797,0.6156776032355339,320.0,192.0,0.08194316676444954,81.94316676444954,0.5767195767195767,0.542989417989418,0.515542328042328,0.5158730158730159,0.9728835978835979,0.9728835978835979,0.05423280423280423,9.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.5,decay_0p55_rec_0p85_c1_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.017302184273289778,0.12149592417743214,-0.16961827965015774,-0.08258520540975929,114.0,67.0,0.028543261492768396,28.543261492768394,0.5476190476190477,0.5069444444444444,0.48908730158730157,0.4930555555555556,0.9861111111111112,0.9861111111111112,0.027777777777777776,3.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.75,decay_0p55_rec_0p85_c1_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.1018839271606733,0.16354603075248467,-0.18152765123775683,0.6751773774630887,981.0,625.0,0.29770058382574605,297.70058382574604,0.5966282894736842,0.5621916118421053,0.5490337171052632,0.5494449013157895,0.9872532894736842,0.9872532894736842,0.05098684210526316,41.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.75,decay_0p55_rec_0p85_c1_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.75,decay_0p55_rec_0p85_c1_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.09647216440001571,0.15706949951646668,-0.1815276512377565,0.6652346740852492,495.0,353.0,0.1539002970525,153.90029705249998,0.6071428571428571,0.5714285714285714,0.5545634920634921,0.5545634920634921,0.9831349206349206,0.9831349206349206,0.06746031746031746,22.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.75,decay_0p55_rec_0p85_c1_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.08249938791554201,0.1516059021371964,-0.1815276512377565,0.5991105384522935,320.0,192.0,0.08192979570963149,81.92979570963149,0.5767195767195767,0.542989417989418,0.5291005291005291,0.529431216931217,0.986441798941799,0.986441798941799,0.05423280423280423,9.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.75,decay_0p55_rec_0p85_c1_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.026310562085456346,0.12636195958884355,-0.1815276512377565,-0.1473613645289075,114.0,67.0,0.02854534918655738,28.54534918655738,0.5476190476190477,0.5069444444444444,0.49603174603174605,0.5,0.9930555555555556,0.9930555555555556,0.027777777777777776,3.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p00,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.0,decay_0p55_rec_0p85_c3_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.0941771639950022,0.16344928874836667,-0.1934996344487353,0.6325702917882151,1047.0,513.0,0.29753844162145704,297.5384416214571,0.5694901315789473,0.5621916118421053,0.5346422697368421,0.5350534539473685,0.9728618421052632,0.9728618421052632,0.027138157894736843,13.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p00,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.0,decay_0p55_rec_0p85_c3_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p00,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.0,decay_0p55_rec_0p85_c3_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.08196074427477695,0.15554058390290348,-0.19349963444873552,0.5846273712980881,549.0,276.0,0.1537697261747168,153.7697261747168,0.5642857142857143,0.5714285714285714,0.5285714285714286,0.5285714285714286,0.9571428571428572,0.9571428571428572,0.04285714285714286,9.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p00,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.0,decay_0p55_rec_0p85_c3_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.07038803684709527,0.15376526394945217,-0.1934996344487353,0.5197648523379974,347.0,156.0,0.08189023953303455,81.89023953303455,0.541005291005291,0.542989417989418,0.5069444444444444,0.5072751322751323,0.9642857142857143,0.9642857142857143,0.03571428571428571,5.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p00,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.0,decay_0p55_rec_0p85_c3_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.027353125221017627,0.1324488952420808,-0.19349963444873508,-0.14245236689868127,116.0,61.0,0.028552346252940786,28.552346252940783,0.5396825396825397,0.5069444444444444,0.49503968253968256,0.4990079365079365,0.9920634920634921,0.9920634920634921,0.007936507936507936,2.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.5,decay_0p55_rec_0p85_c3_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.09843426524501364,0.16456472954472892,-0.1934996344487353,0.652999112135109,981.0,569.0,0.29770358670628644,297.70358670628644,0.5966282894736842,0.5621916118421053,0.5482113486842105,0.5486225328947368,0.9864309210526315,0.9864309210526315,0.027138157894736843,13.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.5,decay_0p55_rec_0p85_c3_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.5,decay_0p55_rec_0p85_c3_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.09009350041942743,0.15741617881999842,-0.1934996344487354,0.6271127188236065,495.0,323.0,0.1539088147545304,153.90881475453037,0.6071428571428571,0.5714285714285714,0.55,0.55,0.9785714285714285,0.9785714285714285,0.04285714285714286,9.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.5,decay_0p55_rec_0p85_c3_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.07573243332528556,0.15416758573861064,-0.1934996344487354,0.5511235214600135,320.0,179.0,0.08192637095847533,81.9263709584753,0.5767195767195767,0.542989417989418,0.5248015873015873,0.5251322751322751,0.9821428571428571,0.9821428571428571,0.03571428571428571,5.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.5,decay_0p55_rec_0p85_c3_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.03141843199111227,0.13259960838185703,-0.1934996344487353,-0.17372559911564858,114.0,62.0,0.028550248730782615,28.550248730782613,0.5476190476190477,0.5069444444444444,0.4990079365079365,0.5029761904761905,0.996031746031746,0.996031746031746,0.007936507936507936,2.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.10043361404951145,0.16594129952151307,-0.19349963444873564,0.6599154619421653,981.0,569.0,0.29766222586472485,297.66222586472486,0.5966282894736842,0.5621916118421053,0.5549958881578947,0.555407072368421,0.9932154605263158,0.9932154605263158,0.027138157894736843,13.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.09396598187263416,0.15972643460425842,-0.1934996344487353,0.6425423465710407,495.0,323.0,0.15387395979001317,153.87395979001315,0.6071428571428571,0.5714285714285714,0.5607142857142857,0.5607142857142857,0.9892857142857143,0.9892857142857143,0.04285714285714286,9.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.0783723697151868,0.15467967716573314,-0.19349963444873575,0.5656591052161093,320.0,179.0,0.08191731068998218,81.91731068998217,0.5767195767195767,0.542989417989418,0.5337301587301587,0.5340608465608465,0.9910714285714286,0.9910714285714286,0.03571428571428571,5.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.03344980418631138,0.13271427342032113,-0.19349963444873508,-0.18927949236646663,114.0,62.0,0.028550771446642954,28.550771446642955,0.5476190476190477,0.5069444444444444,0.5009920634920635,0.5049603174603174,0.998015873015873,0.998015873015873,0.007936507936507936,2.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p00,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.0,decay_0p55_rec_0p95_c1_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.09921274939358837,0.15790029127097743,-0.1466894522183374,0.6781629634611434,1105.0,529.0,0.2975384416214571,297.5384416214571,0.545641447368421,0.5621916118421053,0.5107935855263158,0.5112047697368421,0.9490131578947368,0.9490131578947368,0.05098684210526316,41.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p00,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.0,decay_0p55_rec_0p95_c1_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p00,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.0,decay_0p55_rec_0p95_c1_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.09112224464363816,0.149268927458774,-0.14668945221833718,0.6591666443118034,580.0,283.0,0.1537697261747168,153.7697261747168,0.5396825396825397,0.5714285714285714,0.503968253968254,0.503968253968254,0.9325396825396826,0.9325396825396826,0.06746031746031746,22.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p00,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.0,decay_0p55_rec_0p95_c1_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.08598457301328066,0.14657743409812793,-0.14668945221833796,0.6364024366739778,361.0,157.0,0.08189023953303455,81.89023953303455,0.5224867724867724,0.542989417989418,0.48842592592592593,0.4887566137566138,0.9457671957671958,0.9457671957671958,0.05423280423280423,9.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p00,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.0,decay_0p55_rec_0p95_c1_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.0002305920576075593,0.11738740466572903,-0.14668945221833796,0.06092364524284366,121.0,62.0,0.028552346252940786,28.552346252940787,0.5198412698412699,0.5069444444444444,0.4751984126984127,0.4791666666666667,0.9722222222222222,0.9722222222222222,0.027777777777777776,3.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.5,decay_0p55_rec_0p95_c1_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.10120638291643536,0.1604122658264415,-0.1696182796501583,0.6813438922155828,981.0,625.0,0.29775547141298403,297.75547141298404,0.5966282894736842,0.5621916118421053,0.5362870065789473,0.5366981907894737,0.9745065789473685,0.9745065789473685,0.05098684210526316,41.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.5,decay_0p55_rec_0p95_c1_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.5,decay_0p55_rec_0p95_c1_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.0949608535367581,0.15277091678650495,-0.16961827965015785,0.670527468316727,495.0,353.0,0.1539442257345342,153.9442257345342,0.6071428571428571,0.5714285714285714,0.5376984126984127,0.5376984126984127,0.9662698412698413,0.9662698412698413,0.06746031746031746,22.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.5,decay_0p55_rec_0p95_c1_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.08383302827156114,0.14883724781562668,-0.16961827965015797,0.6156776032355339,320.0,192.0,0.08194316676444954,81.94316676444954,0.5767195767195767,0.542989417989418,0.515542328042328,0.5158730158730159,0.9728835978835979,0.9728835978835979,0.05423280423280423,9.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p50,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.5,decay_0p55_rec_0p95_c1_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.017302184273289778,0.12149592417743214,-0.16961827965015774,-0.08258520540975929,114.0,67.0,0.028543261492768396,28.543261492768394,0.5476190476190477,0.5069444444444444,0.48908730158730157,0.4930555555555556,0.9861111111111112,0.9861111111111112,0.027777777777777776,3.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.75,decay_0p55_rec_0p95_c1_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.1018839271606733,0.16354603075248467,-0.18152765123775683,0.6751773774630887,981.0,625.0,0.29770058382574605,297.70058382574604,0.5966282894736842,0.5621916118421053,0.5490337171052632,0.5494449013157895,0.9872532894736842,0.9872532894736842,0.05098684210526316,41.0,0.0,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.75,decay_0p55_rec_0p95_c1_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p75,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.75,decay_0p55_rec_0p95_c1_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.09647216440001571,0.15706949951646668,-0.1815276512377565,0.6652346740852492,495.0,353.0,0.1539002970525,153.90029705249998,0.6071428571428571,0.5714285714285714,0.5545634920634921,0.5545634920634921,0.9831349206349206,0.9831349206349206,0.06746031746031746,22.0,0.0,
