date,position_baseline,position_before_baseline,trade_target_baseline,holding_fraction_baseline,nav_baseline,return_baseline,best_candidate_baseline,best_candidate_score_baseline,final_exposure_after_overheat_baseline,position_no_cap,position_before_no_cap,trade_target_no_cap,holding_fraction_no_cap,nav_no_cap,return_no_cap,best_candidate_no_cap,best_candidate_score_no_cap,final_exposure_after_overheat_no_cap,position_diff,position_before_diff,trade_target_diff,best_candidate_diff,return_diff,nav_ratio_no_cap_vs_baseline
2016-02-02,518880.SH,518880.SH,,1.0,2.5107996205010967,0.002588078774022229,518880.SH,0.7094914979117171,1.0278986197492535,518880.SH,518880.SH,,1.0,3.0928433492226888,0.001673554447427339,518880.SH,0.7094914979117171,0.66468004136994,False,False,False,False,-0.0009145243265948899,1.2318160812074004
2016-02-03,518880.SH,518880.SH,,1.0,2.522501007728492,0.004660422572893452,518880.SH,0.7306415358774787,1.1133749526641896,518880.SH,518880.SH,,1.0,3.1017402328282855,0.0028766033714033856,518880.SH,0.7306415358774787,0.6872205454282514,False,False,False,False,-0.0017838192014900667,1.2296289370450628
2016-02-04,518880.SH,518880.SH,,1.0,2.548265296203125,0.010213787188070755,518880.SH,0.8031254871306894,1.1137670665537394,518880.SH,518880.SH,,1.0,3.121286499742236,0.006301709829558355,518880.SH,0.8031254871306894,0.687172812777759,False,False,False,False,-0.0039120773585124,1.2248671692044402
2016-02-05,518880.SH,518880.SH,,1.0,2.583583889958803,0.013859857452166446,518880.SH,0.954311506405833,1.1184904963898137,518880.SH,518880.SH,,1.0,3.1479931346414567,0.008556290779915932,518880.SH,0.954311506405833,0.6904926659391971,False,False,False,False,-0.005303566672250515,1.218459809598694
2016-02-15,518880.SH,518880.SH,,1.0,2.696350186965263,0.043647236478262075,518880.SH,1.4583905161418378,1.1143685063356314,518880.SH,518880.SH,,1.0,3.235857287118573,0.02791116394449311,518880.SH,1.4583905161418378,0.7126069044578398,False,False,False,False,-0.015736072533768963,1.2000879198708696
2016-02-16,518880.SH,518880.SH,,1.0,2.656770886568503,-0.014678842751247645,518880.SH,1.7929164242641176,1.068200356783658,518880.SH,518880.SH,,1.0,3.204675227727473,-0.009636413668560384,518880.SH,1.7929164242641176,0.7012555889663804,False,False,False,False,0.005042429082687261,1.2062294283368356
2016-02-17,518880.SH,518880.SH,,1.0,2.6803437087211277,0.00887273429251989,518880.SH,2.189435018171432,1.0613480258481027,518880.SH,518880.SH,,1.0,3.2234719605677906,0.005865409598353244,518880.SH,2.189435018171432,0.7016147100506417,False,False,False,False,-0.0030073246941666465,1.2026338077760206
2016-02-18,518880.SH,518880.SH,,1.0,2.684831997276689,0.0016745197792946698,518880.SH,2.5399354063683974,1.060389650238383,518880.SH,518880.SH,,1.0,3.2271173890377534,0.0011309012501292681,518880.SH,2.5399354063683974,0.7161432166443914,False,False,False,False,-0.0005436185291654017,1.2019811266817146
2016-02-19,518880.SH,518880.SH,,1.0,2.7263534300175882,0.015465188430045407,518880.SH,3.0162630510274626,1.060410352622306,518880.SH,518880.SH,,1.0,3.2634329834088316,0.011253261035510942,518880.SH,3.0162630510274626,0.7716087364078693,False,False,False,False,-0.004211927394534465,1.1969955719892775
2016-02-22,518880.SH,518880.SH,,1.0,2.7050903413743734,-0.00779909472084761,518880.SH,3.2121591020318627,1.056572095340121,518880.SH,518880.SH,,1.0,3.2439644918659942,-0.005965647721835943,518880.SH,3.2121591020318627,0.8081882755792591,False,False,False,False,0.0018334469990116675,1.1992074505792052
2016-02-23,518880.SH,518880.SH,,1.0,2.7073226994714004,0.0008252434541216047,518880.SH,3.2632176371299524,1.0542485126404941,518880.SH,518880.SH,,1.0,3.2460501300505085,0.0006429287958433783,518880.SH,3.2632176371299524,0.821341536689998,False,False,False,False,-0.00018231465827822646,1.1989889977594077
2016-02-24,518880.SH,518880.SH,,1.0,2.72968481547834,0.00825986352173902,518880.SH,3.32593684339136,1.0560235512543459,518880.SH,518880.SH,,1.0,3.2669650348696777,0.006443186020310687,518880.SH,3.32593684339136,0.8237613326967356,False,False,False,False,-0.001816677501428332,1.196828665472569
2016-02-25,518880.SH,518880.SH,,1.0,2.7710891588275235,0.015168177334762278,518880.SH,3.5335954298535173,1.0564430538292622,518880.SH,518880.SH,,1.0,3.305790696207823,0.011884321051417013,518880.SH,3.5335954298535173,0.8277269013378825,False,False,False,False,-0.0032838562833452656,1.1929571755845407
2016-02-26,518880.SH,518880.SH,,1.0,2.7688482467000233,-0.0008086755781067101,518880.SH,3.56398359102009,1.0569389805857865,518880.SH,518880.SH,,1.0,3.3036556240651485,-0.0006458582344985864,518880.SH,3.56398359102009,0.8441367124896113,False,False,False,False,0.00016281734360812372,1.193151566902419
2016-02-29,518880.SH,518880.SH,,1.0,2.740727800356972,-0.010156008505184833,518880.SH,3.2820990997982644,1.0610997686217056,518880.SH,518880.SH,,1.0,3.2769543868233573,-0.008082330690671435,518880.SH,3.2820990997982644,0.8444419105613538,False,False,False,False,0.002073677814513397,1.1956511647732924
2016-03-01,518880.SH,518880.SH,,1.0,2.784417614634412,0.015940953447383555,518880.SH,3.2066372438641153,1.057416578676443,518880.SH,518880.SH,,1.0,3.318582364389886,0.012703252060484838,518880.SH,3.2066372438641153,0.8426490533454938,False,False,False,False,-0.003237701386898717,1.1918407450620903
2016-03-02,518880.SH,518880.SH,,1.0,2.7496860275600894,-0.012473555292776384,518880.SH,2.8347002099051997,1.0566308451235769,518880.SH,518880.SH,,1.0,3.2854812601892784,-0.00997447119462802,518880.SH,2.8347002099051997,0.8449342373255899,False,False,False,False,0.002499084098148363,1.194856877206676
2016-03-03,518880.SH,518880.SH,,1.0,2.7742504365088383,0.008933532302430214,518880.SH,2.578445917231389,1.0537507420366812,518880.SH,518880.SH,,1.0,3.3089444473139347,0.007141476473770725,518880.SH,2.578445917231389,0.8423696113379829,False,False,False,False,-0.001792055828659489,1.1927345865277987
2016-03-04,518880.SH,518880.SH,,1.0,2.8138324818114553,0.014267653987441564,518880.SH,2.468681870143304,1.0981897201510218,518880.SH,518880.SH,,1.0,3.349886900495914,0.012373267014263334,518880.SH,2.468681870143304,0.952377640480223,False,False,False,False,-0.0018943869731782303,1.19050686995388
2016-03-07,518880.SH,518880.SH,,1.0,2.8115012689263366,-0.0008284831809241,518880.SH,2.287063918333237,1.0981544563147867,518880.SH,518880.SH,,1.0,3.347466041047884,-0.0007226690094138677,518880.SH,2.287063918333237,0.9578977719780678,False,False,False,False,0.00010581417151023231,1.1906329469046346
2016-03-08,518880.SH,518880.SH,,1.0,2.8275118899929845,0.005694687476617055,518880.SH,2.136954526893662,1.1604020865814235,518880.SH,518880.SH,,1.0,3.3638779240944534,0.004902778055197787,518880.SH,2.136954526893662,0.9990353129398933,False,False,False,False,-0.0007919094214192679,1.1896954124224035
2016-03-09,518880.SH,518880.SH,,1.0,2.7928301259017356,-0.012265824315007556,518880.SH,1.8075788984568755,1.166129440233947,518880.SH,518880.SH,,1.0,3.3283955711646933,-0.01054805011668547,518880.SH,1.8075788984568755,1.0028181932363163,False,False,False,False,0.0017177741983220862,1.1917644185716583
2016-03-10,518880.SH,518880.SH,,1.0,2.7730800299765557,-0.007071714008671792,518880.SH,1.4334029508248927,1.1641809186775984,518880.SH,518880.SH,,1.0,3.3081392731687607,-0.006085904623663652,518880.SH,1.4334029508248927,1.0018920486706602,False,False,False,False,0.0009858093850081406,1.1929476385132414
2016-03-11,518880.SH,518880.SH,,1.0,2.814607468923694,0.014975203924240788,518880.SH,1.2373965798387632,1.1880328446564383,518880.SH,518880.SH,,1.0,3.350657501989581,0.012852611486363852,518880.SH,1.2373965798387632,1.0196405112515445,False,False,False,False,-0.0021225924378769356,1.1904528567427104
2016-03-14,518880.SH,518880.SH,,1.0,2.7807236943444877,-0.012038543545883407,518880.SH,0.9695816707634133,1.1820066274124954,518880.SH,518880.SH,,1.0,3.315864199700024,-0.010384022320663044,518880.SH,0.9695816707634133,1.0195571545214226,False,False,False,False,0.0016545212252203623,1.192446486662418
2016-03-15,518880.SH,518880.SH,,1.0,2.715822186428207,-0.023339790302891017,518880.SH,0.6054957354810862,1.1777617260535778,518880.SH,518880.SH,,1.0,3.247841732878896,-0.020514249898195946,518880.SH,0.6054957354810862,1.0351806102474272,False,False,False,False,0.0028255404046950705,1.1958963105572056
2016-03-16,513030.SH,518880.SH,513030.SH,0.5,2.7345535661945646,0.006897130401233298,513030.SH,0.7339589151953523,0.5868733050574539,513030.SH,518880.SH,513030.SH,0.5,3.268035842920568,0.006217701385273999,513030.SH,0.7339589151953523,0.5290610369181395,False,False,False,False,-0.0006794290159592986,1.195089349618557
2016-03-17,513030.SH,513030.SH,,0.5,2.740148574836393,0.002046040973925578,513030.SH,0.9030796592807984,0.587213759516654,513030.SH,513030.SH,,0.5,3.274316021811894,0.0019216982901000268,513030.SH,0.9030796592807984,0.5515274092587775,False,False,False,False,-0.00012434268382555125,1.1949410524235513
2016-03-18,513030.SH,513030.SH,513030.SH,1.0,2.729232767055369,-0.003983655441630929,513030.SH,0.9781128621044259,1.1744018771881015,513030.SH,513030.SH,513030.SH,1.0,3.261891986925655,-0.0037943908906398205,513030.SH,0.9781128621044259,1.118605725330653,False,False,False,False,0.0001892645509911084,1.195168116952144
2016-03-22,513030.SH,513030.SH,,1.0,2.721651386579427,-0.0027778431240665924,513030.SH,0.9984686549528317,1.1930836217865786,513030.SH,513030.SH,,1.0,3.252853072428828,-0.002771064931964884,513030.SH,0.9984686549528317,1.1901723882788982,False,False,False,False,6.778192101708491e-06,1.1951762405974466
2016-03-25,513030.SH,159915.SZ,513030.SH,0.5,2.6943392314315386,-0.0024586893469520366,513030.SH,0.8779703328474955,0.6223029563215067,159915.SZ,159915.SZ,,1.0,3.226234020401588,-0.000592669482210928,159915.SZ,5.581538231709728,1.2446059126430116,True,False,True,True,0.0018660198647411086,1.1974119601441005
2016-03-28,513030.SH,513030.SH,513030.SH,1.0,2.69060634259374,-0.00138545614236385,513030.SH,0.7723794848303827,1.2783082272847845,159915.SZ,159915.SZ,,1.0,3.175142617019824,-0.015836236013469507,159915.SZ,6.346428169784746,1.2784715150873958,True,True,True,True,-0.014450779871105657,1.1800844169418674
2016-03-29,513030.SH,513030.SH,,1.0,2.7000470666028407,0.0035087719298245723,513030.SH,0.6795505501137984,1.5,159915.SZ,159915.SZ,,1.0,3.0970276756459647,-0.024602026049203918,159915.SZ,6.0763475393796975,1.5,True,True,False,True,-0.02811079797902849,1.1470272922103537
2016-03-30,513030.SH,513030.SH,,1.0,2.737854026695296,0.014002333722287208,513030.SH,0.644850374665189,1.5,159915.SZ,159915.SZ,,1.0,3.3134702670042517,0.06988719960765044,159915.SZ,6.79780949049189,1.5,True,True,False,True,0.05588486588536323,1.2102435830020304
2016-03-31,513030.SH,513030.SH,,1.0,2.7473494741867253,0.003468208092485714,513030.SH,0.6142566931709228,1.5,159915.SZ,159915.SZ,,1.0,3.2808560722739304,-0.009842911540536625,159915.SZ,6.6109878637565185,1.4003182151670406,True,True,False,True,-0.01331111963302234,1.1941895645602694
2016-04-01,513030.SH,513030.SH,,1.0,2.728336675057405,-0.00692041522491349,513030.SH,0.5441350157769351,1.5,159915.SZ,159915.SZ,,1.0,3.2332969863499366,-0.014495937912640922,159915.SZ,5.7809443890938725,1.3962223834948009,True,True,False,True,-0.007575522687727432,1.1850799118411246
2016-04-05,513030.SH,513030.SH,,1.0,2.7046257537793865,-0.008690614136732222,513030.SH,0.43922550561901663,1.5,159915.SZ,159915.SZ,,1.0,3.3852374348695586,0.04699241955226241,159915.SZ,5.729920915725846,1.387931039452028,True,True,False,True,0.05568303368899463,1.2516472677001984
2016-04-06,513030.SH,513030.SH,,1.0,2.6667988201600945,-0.013986013986013957,513030.SH,0.2946768767386452,1.5,159915.SZ,159915.SZ,,1.0,3.412061491886992,0.00792383327123014,159915.SZ,5.675156344100319,1.3214515793867054,True,True,False,True,0.021909847257244097,1.2794596525590773
2016-04-07,159915.SZ,513030.SH,159915.SZ,0.5,2.660798522814735,-0.002249999999999752,159915.SZ,4.96029244500833,0.75,159915.SZ,159915.SZ,,1.0,3.3376996369492873,-0.021793820279768727,159915.SZ,4.96029244500833,1.3203422786160017,False,True,True,False,-0.019543820279768975,1.2543977337368972
2016-04-08,159915.SZ,159915.SZ,159915.SZ,1.0,2.6402052447369364,-0.007739510489510382,159915.SZ,3.948042515308418,1.5,159915.SZ,159915.SZ,,1.0,3.2971431988216517,-0.012151014932159865,159915.SZ,3.948042515308418,1.3031963514741443,False,False,True,False,-0.004411504442649483,1.2488207897451438
2016-04-11,159915.SZ,159915.SZ,,1.0,2.7240705878050506,0.03176470588235292,159915.SZ,3.410886632706002,1.5,159915.SZ,159915.SZ,,1.0,3.3892211539706016,0.02792658662258196,159915.SZ,3.410886632706002,1.3187554793996976,False,False,False,False,-0.0038381192597709557,1.2441752314140668
2016-04-12,159915.SZ,159915.SZ,,1.0,2.7090066029876962,-0.0055299539170504675,159915.SZ,2.833373334374657,1.5,159915.SZ,159915.SZ,,1.0,3.3729828903710977,-0.004791149016782237,159915.SZ,2.833373334374657,1.2995991708021497,False,False,False,False,0.0007388049002682306,1.2450995455866067
2016-04-13,159915.SZ,159915.SZ,,1.0,2.737199317403618,0.010407030527289418,159915.SZ,2.4040008711158714,1.5,159915.SZ,159915.SZ,,1.0,3.403373691057143,0.009010066660225968,159915.SZ,2.4040008711158714,1.2986509412939131,False,False,False,False,-0.0013969638670634499,1.243378101630329
2016-04-14,159915.SZ,159915.SZ,,1.0,2.8032089472445416,0.02411575562700974,159915.SZ,2.193889103967446,1.5,159915.SZ,159915.SZ,,1.0,3.474635794945961,0.0209386656763757,159915.SZ,2.193889103967446,1.3023850050705605,False,False,False,False,-0.0031770899506340378,1.239520799318727
2016-04-15,159915.SZ,159915.SZ,,1.0,2.7708934733952026,-0.011528028933092571,159915.SZ,1.8694341334147637,1.5,159915.SZ,159915.SZ,,1.0,3.4401604190413333,-0.00992201138167459,159915.SZ,1.8694341334147637,1.291028775074338,False,False,False,False,0.001606017551417982,1.2415347078738728
2016-04-18,159915.SZ,159915.SZ,,1.0,2.7046192559221973,-0.023917995444191154,159915.SZ,1.4190386576384566,1.5,159915.SZ,159915.SZ,,1.0,3.369592073910773,-0.020513097220688836,159915.SZ,1.4190386576384566,1.2864642399832202,False,False,False,False,0.0034048982235023173,1.2458655932928493
2016-04-19,159915.SZ,159915.SZ,,1.0,2.7064974637388097,0.000694444444444331,159915.SZ,1.0943578044916835,1.5,159915.SZ,159915.SZ,,1.0,3.3715740979074154,0.0005882088849828992,159915.SZ,1.0943578044916835,1.2705311915630328,False,False,False,False,-0.0001062355594614317,1.2457333299141007
2016-04-20,513030.SH,159915.SZ,513030.SH,0.5,2.4546748451407976,-0.0930437297547434,513030.SH,0.3348286297434515,0.75,513030.SH,159915.SZ,513030.SH,0.5,3.1058485510366842,-0.07881349753981526,513030.SH,0.3348286297434515,0.6352939989687806,False,False,False,False,0.01423023221492814,1.2652790071910873
2016-04-21,513030.SH,513030.SH,,0.5,2.4722081599375234,0.00714282579276615,513030.SH,0.5765883198094024,0.6357114955561798,513030.SH,513030.SH,,0.5,3.1251200541040407,0.006204907531928372,513030.SH,0.5765883198094024,0.5522367703416204,False,False,False,False,-0.0009379182608377779,1.264100695381176
2016-04-22,513030.SH,513030.SH,513030.SH,1.0,2.460175940740006,-0.004866992752673993,513030.SH,0.7537513115385814,1.27020254528246,513030.SH,513030.SH,513030.SH,1.0,3.111903266767573,-0.004229209472804474,513030.SH,0.7537513115385814,1.103751928526603,False,False,False,False,0.0006377832798695193,1.2649108607376802
2016-04-26,513030.SH,513030.SH,,1.0,2.4427070661284054,-0.007100660697602845,513030.SH,0.9667033515786991,1.269598132731403,513030.SH,513030.SH,,1.0,3.0927005561757097,-0.006170728633158817,513030.SH,0.9667033515786991,1.1033262796088066,False,False,False,False,0.0009299320644440279,1.266095554010706
2016-04-27,513030.SH,513030.SH,,1.0,2.4496749314915087,0.002852517790496778,513030.SH,1.0207183144868175,1.2679441578758144,513030.SH,513030.SH,,1.0,3.100368872805342,0.002479488877227265,513030.SH,1.0207183144868175,1.102132805927509,False,False,False,False,-0.00037302891326951304,1.2656246071464068
2016-04-28,513030.SH,513030.SH,,1.0,2.4855885575723162,0.014660568069307489,513030.SH,1.1442344407106817,1.3062566149753074,513030.SH,513030.SH,,1.0,3.139611513938322,0.012657410373712041,513030.SH,1.1442344407106817,1.127775264297751,False,False,False,False,-0.0020031576955954478,1.2631259925837415
2016-04-29,513030.SH,513030.SH,,1.0,2.4567561635285955,-0.011599825705619349,513030.SH,1.1364161474064058,1.306430370095384,513030.SH,513030.SH,,1.0,3.1081698697216433,-0.010014501500295037,513030.SH,1.1364161474064058,1.1278832314707268,False,False,False,False,0.0015853242053243122,1.2651519576356467
2016-05-03,513030.SH,513030.SH,,1.0,2.481911657198592,0.010239312327140482,513030.SH,1.1711494284622903,1.3062437011623544,513030.SH,513030.SH,,1.0,3.1356348501686253,0.00883638333751735,513030.SH,1.1711494284622903,1.1272700457718645,False,False,False,False,-0.0014029289896231312,1.2633950290188452
2016-05-04,513030.SH,513030.SH,,1.0,2.4224648713148835,-0.02395201525859636,513030.SH,1.007924853818667,1.3473008582960435,513030.SH,513030.SH,,1.0,3.0712873485715564,-0.020521363191765896,513030.SH,1.007924853818667,1.154326679536829,False,False,False,False,0.003430652066830464,1.267835659843645
2016-05-06,518880.SH,513030.SH,518880.SH,0.5,2.384926007116822,-0.015496143883269697,518880.SH,0.8592592391367933,0.6641741184392983,518880.SH,513030.SH,518880.SH,0.5,3.0303846358085025,-0.01331777464003081,518880.SH,0.8592592391367933,0.5708078924502963,False,False,False,False,0.002178369243238887,1.2706409451553538
2016-05-09,518880.SH,518880.SH,518880.SH,1.0,2.377477669576273,-0.003123089571048565,518880.SH,0.8731356480765144,1.320691132214666,518880.SH,518880.SH,518880.SH,1.0,3.0222417383534173,-0.0026870837975037087,518880.SH,0.8731356480765144,1.1363131482934816,False,False,False,False,0.00043600577354485637,1.271196687576905
2016-05-10,518880.SH,518880.SH,,1.0,2.362116392514617,-0.006461165653931622,518880.SH,0.8274841689848493,1.327024022769051,518880.SH,518880.SH,,1.0,3.0054669753016348,-0.005550437226415128,518880.SH,0.8274841689848493,1.139974414963734,False,False,False,False,0.000910728427516494,1.272361931370423
2016-05-11,518880.SH,518880.SH,,1.0,2.376258307536295,0.0059869679015363,518880.SH,0.803168755717286,1.3256144761984816,518880.SH,518880.SH,,1.0,3.0209270891644358,0.005143997252290422,518880.SH,0.803168755717286,1.1389667249446274,False,False,False,False,-0.0008429706492458777,1.2712957507959366
2016-05-12,518880.SH,518880.SH,,1.0,2.365638922100848,-0.00446895247110457,518880.SH,0.7397053844625097,1.3252926828197968,518880.SH,518880.SH,,1.0,3.0093266526452114,-0.003840025322303653,518880.SH,0.7397053844625097,1.1387808428031843,False,False,False,False,0.0006289271488009174,1.2720988924094658
2016-05-13,518880.SH,518880.SH,,1.0,2.391735335514941,0.011031444051029515,518880.SH,0.7322785128921689,1.3338018716244737,518880.SH,518880.SH,,1.0,3.0378101923900758,0.009465087387514837,518880.SH,0.7322785128921689,1.1444151113995096,False,False,False,False,-0.0015663566635146786,1.2701280728187405
2016-05-16,518880.SH,518880.SH,,1.0,2.4071989600418213,0.006465441345980372,518880.SH,0.7476745954566737,1.3338702838399634,518880.SH,518880.SH,,1.0,3.054668510229171,0.005549496766231954,518880.SH,0.7476745954566737,1.1449038713103115,False,False,False,False,-0.0009159445797484178,1.2689721792568824
